id,name,ml_target,Clustering_Coefficient,Triangles,Squares,K_Core,Comunidad,asyn_lpa_community
1868,bartsmykla,0.0,0.0476190476190476,1.2455471688712852e-05,0.02485180441063602,0.15151515151515152,0.006681514476614699,0.0
1869,TristanMNorton,0.0,0.0,0.0,0.0,0.0,0.5946547884187082,0.1974921630094044
1870,diop-malick,0.0,0.3333333333333333,1.2455471688712852e-05,0.10397737191749469,0.06060606060606061,0.0,0.0
1871,mgebundy,0.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
1872,ikebo,0.0,0.0,0.0,0.05905293713576626,0.06060606060606061,0.0022271714922048997,0.0
1873,hellozts4120,0.0,0.2777777777777778,0.00012455471688712852,0.023385605006599093,0.2424242424242424,0.0022271714922048997,0.0
1874,100star,0.0,0.2363636363636363,0.0001619211319532671,0.013527044046809565,0.3030303030303031,0.004454342984409799,0.0
1875,hamid6,0.0,0.0,0.0,0.0,0.0,0.006681514476614699,0.0
1876,CommanderXL,0.0,0.1477855477855477,0.003948384525321974,0.032189357377917255,0.9090909090909092,0.0022271714922048997,0.0
1877,episodeyang,0.0,0.0869565217391304,0.001170814338739008,0.018007780262712485,0.6666666666666667,0.004454342984409799,0.0
1878,iamhanson,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
1879,akwright,0.0,0.0,0.0,0.0,0.0,0.042316258351893093,0.2006269592476489
1880,Spacebody,0.0,0.2948717948717949,0.0002864758488403956,0.03125934138508865,0.18181818181818182,0.004454342984409799,0.0
1881,gbraad,0.0,0.1014799154334038,0.0011957252821164339,0.02324408678190237,0.696969696969697,0.0,0.0
1882,khushhalm,1.0,0.1111111111111111,0.0002117430187081185,0.03176571956668256,0.33333333333333337,0.004454342984409799,0.0
1883,boredcat,0.0,0.2545454545454545,0.00017437660364197992,0.011514759040767578,0.2727272727272727,0.0022271714922048997,0.0
1884,javais,0.0,0.1947368421052631,0.00046085245248237555,0.06520587298508894,0.5151515151515151,0.0022271714922048997,0.0
1885,feiyuxiaoThu,1.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.0
1886,dohmatob,1.0,0.0476190476190476,1.2455471688712852e-05,0.022675736961451226,0.12121212121212122,0.004454342984409799,0.0
1887,falseLuffy,0.0,0.0,0.0,0.02125850340136042,0.030303030303030304,0.0022271714922048997,0.0
1888,Harvie,0.0,0.1666666666666666,1.2455471688712852e-05,0.023066096691642456,0.06060606060606061,0.006681514476614699,0.0
1889,leonardocintra,0.0,0.0,0.0,0.06397054234537848,0.030303030303030304,0.0,0.0
1890,shearer,1.0,0.6666666666666666,4.982188675485141e-05,0.014660850004225857,0.09090909090909091,0.004454342984409799,0.0
1891,ericxiao251,1.0,0.0476190476190476,1.2455471688712852e-05,0.007976498511702004,0.15151515151515152,0.004454342984409799,0.0
1892,aanari,0.0,0.3333333333333333,1.2455471688712852e-05,0.02681841967556249,0.06060606060606061,0.006681514476614699,0.0
1893,YinniCoding,0.0,0.0666666666666666,1.2455471688712852e-05,0.03737806545719748,0.12121212121212122,0.0022271714922048997,0.0
1894,piyushchauhan2011,0.0,0.057057057057057,0.00047330792417108836,0.02625829544511059,0.6363636363636365,0.0,0.0
1895,KRISACHAN,0.0,0.1929824561403508,0.0004110305657275241,0.049357091543093375,0.48484848484848486,0.0022271714922048997,0.0
1896,mkhoshle,1.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.2037617554858934
1897,mehdidjoughi,0.0,0.0,0.0,0.0,0.0,0.008908685968819599,0.0
1898,jseppi,0.0,0.1904761904761904,4.982188675485141e-05,0.01873871173010133,0.18181818181818182,0.0,0.0
1899,jbroquist,0.0,0.0,0.0,0.06611182975023426,0.18181818181818182,0.0,0.0
1900,bearpaw,1.0,0.0548726953467954,0.0015569339610891064,0.014667770215825373,0.6060606060606061,0.004454342984409799,0.0
1901,gasparrobi,0.0,0.0,0.0,0.1882705213723485,0.030303030303030304,0.0,0.0
1902,joshuatuscan,0.0,0.0,0.0,0.025765502505852217,0.09090909090909091,0.0,0.0
1903,peralmq,0.0,0.0,0.0,0.017359640951816288,0.06060606060606061,0.0,0.0
1904,dzwang91,1.0,0.8333333333333334,6.227735844356426e-05,0.015399552661774996,0.09090909090909091,0.004454342984409799,0.0
1905,paul-o-alto,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,sucese,0.0,0.1349924585218702,0.0022295294322796006,0.022945585045752233,0.696969696969697,0.0022271714922048997,0.0
1907,BloodShura,1.0,0.0,0.0,0.0008871232971559729,0.030303030303030304,0.3429844097995545,0.0
1908,heinlinaung,0.0,0.1071428571428571,3.736641506613856e-05,0.007350996910627993,0.18181818181818182,0.0,0.0
1909,coderaven,0.0,0.1666666666666666,1.2455471688712852e-05,0.004650443785875068,0.09090909090909091,0.0,0.0
1910,hesenp,1.0,0.0,0.0,0.004314434007777194,0.06060606060606061,0.004454342984409799,0.0
1911,tchiwinpiti,1.0,0.0476190476190476,1.2455471688712852e-05,0.009140360263955673,0.15151515151515152,0.004454342984409799,0.0
1912,91haba,1.0,0.1333333333333333,2.4910943377425704e-05,0.035553243149497045,0.15151515151515152,0.0022271714922048997,0.0
1913,kdaigle,0.0,0.1004228329809725,0.001183269810427721,0.02606685721774612,0.6666666666666667,0.0,0.0
1914,jueqingsizhe66,0.0,0.1397058823529411,0.00023665396208554418,0.022329885783122744,0.36363636363636365,0.0022271714922048997,0.0
1915,aboutjax,0.0,0.1428571428571428,4.982188675485141e-05,0.03176430520465356,0.15151515151515152,0.14922048997772827,0.0
1916,reaper47,0.0,0.0,0.0,0.0,0.0,0.006681514476614699,0.0
1917,SeungYongSon,1.0,0.0818713450292397,0.00017437660364197992,0.008977459333139082,0.2727272727272727,0.004454342984409799,0.0
1918,simme,0.0,0.1538461538461538,0.00014946566026455423,0.024610465257071525,0.3030303030303031,0.0,0.0
1919,ddyuewang,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
1920,johanekhager,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,idchlife,0.0,0.1666666666666666,1.2455471688712852e-05,0.005305174595275772,0.09090909090909091,0.0,0.0
1922,liaohainan,0.0,0.0,0.0,0.12177828878030081,0.030303030303030304,0.0022271714922048997,0.0
1923,rdegges,0.0,0.0283492707427798,0.007311361881274444,0.012372194985995047,0.9696969696969697,0.0,0.0
1924,jifengdehao,0.0,0.081967213114754,0.001930598111750492,0.021014969059026282,0.8181818181818182,0.0022271714922048997,0.0
1925,fwoelffel,0.0,0.0467836257309941,9.964377350970282e-05,0.019153064945136855,0.36363636363636365,0.0,0.0
1926,jayeshd7,1.0,0.8333333333333334,6.227735844356426e-05,0.012406094665929377,0.09090909090909091,0.006681514476614699,0.0
1927,chiuchiuuu,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
1928,lifuguan,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
1929,koakumaping,0.0,0.3571428571428571,0.00012455471688712852,0.03629221686091047,0.21212121212121213,0.0022271714922048997,0.0
1930,muh005,1.0,0.0,0.0,0.0019893834852057752,0.06060606060606061,0.006681514476614699,0.0
1931,ashokslsk,0.0,0.2222222222222222,0.000423486037416237,0.009158285563810894,0.3939393939393939,0.0022271714922048997,0.0
1932,aice09,0.0,0.0,0.0,0.024356776407762917,0.09090909090909091,0.006681514476614699,0.0
1933,hdiogenes,0.0,0.0,0.0,0.008608381624254586,0.06060606060606061,0.0,0.0
1934,lygaret,0.0,0.6666666666666666,2.4910943377425704e-05,0.027927191548453932,0.06060606060606061,0.0,0.0
1935,UnixJunkie,1.0,0.1241830065359477,0.00023665396208554418,0.01022918154148388,0.3030303030303031,0.004454342984409799,0.0
1936,siqueiradg,0.0,0.1333333333333333,2.4910943377425704e-05,0.019854721549636776,0.15151515151515152,0.0,0.0
1937,alexanderdean,0.0,0.0517241379310344,0.0002615649054629699,0.012092828519358197,0.3939393939393939,0.0,0.0
1938,MichaelXSChen,1.0,0.3333333333333333,2.4910943377425704e-05,0.03187560738581139,0.09090909090909091,0.004454342984409799,0.0
1939,sviridoff,0.0,0.6,7.473283013227712e-05,0.028078345432132494,0.12121212121212122,0.0,0.0
1940,okalachev,0.0,0.1,1.2455471688712852e-05,0.0016793104676424253,0.09090909090909091,0.004454342984409799,0.0
1941,pitkane,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
1942,nikhiljangam,1.0,0.0738461538461538,0.00029893132052910846,0.029180293505609845,0.48484848484848486,0.004454342984409799,0.0
1943,mmiyauchi,0.0,1.0,1.2455471688712852e-05,0.025825144872763894,0.030303030303030304,0.006681514476614699,0.0
1944,drakkein,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,bazani,0.0,0.3,3.736641506613856e-05,0.0752202936519652,0.09090909090909091,0.006681514476614699,0.0
1946,ksmandersen,0.0,0.1578947368421052,0.000336297735595247,0.01344334346070556,0.4242424242424243,0.0022271714922048997,0.0
1947,nadeeshaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Muyun99,1.0,0.2105263157894736,0.0004483969807936627,0.04415224300042725,0.33333333333333337,0.0022271714922048997,0.0
1949,i0natan,0.0,0.0401656314699793,0.0012081807538051467,0.014046198551632177,0.8181818181818182,0.0,0.0
1950,gacha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,dyaa,0.0,0.1462450592885375,0.00046085245248237555,0.03957091268295657,0.6060606060606061,0.0,0.0
1952,cniweb,0.0,0.0,0.0,0.0,0.030303030303030304,0.006681514476614699,0.0
1953,BBHNation,0.0,0.0,0.0,0.0,0.030303030303030304,0.0022271714922048997,0.0
1954,caioguedes,0.0,0.1166666666666666,0.00017437660364197992,0.017821613024178406,0.33333333333333337,0.0,0.0
1955,maurymmarques,0.0,0.3333333333333333,1.2455471688712852e-05,0.020508203281312417,0.06060606060606061,0.0,0.0
1956,camilesing,0.0,1.0,3.736641506613856e-05,0.05015711448350197,0.06060606060606061,0.0022271714922048997,0.0
1957,RatulHasan,0.0,0.1666666666666666,1.2455471688712852e-05,0.040831647974505,0.09090909090909091,0.0022271714922048997,0.0
1958,kargaranamir,1.0,0.0,0.0,0.010564831993403316,0.15151515151515152,0.004454342984409799,0.0
1959,giorgianav,1.0,0.0,0.0,0.0,0.030303030303030304,0.006681514476614699,0.0
1960,barryo,0.0,0.1428571428571428,3.736641506613856e-05,0.021915243675085842,0.12121212121212122,0.17371937639198218,0.0
1961,chienius,0.0,0.3333333333333333,1.2455471688712852e-05,0.0018333041793253233,0.06060606060606061,0.0022271714922048997,0.0
1962,stansmet,0.0,0.0,0.0,0.0,0.0,0.12026726057906459,0.0
1963,Jeetu95,1.0,0.6666666666666666,2.4910943377425704e-05,0.0019820530201867925,0.030303030303030304,0.0022271714922048997,0.0
1964,MertEfeSevim,1.0,0.3333333333333333,1.2455471688712852e-05,0.03747971753090932,0.06060606060606061,0.0022271714922048997,0.0
1965,kirankarki,0.0,0.0552584670231729,0.0003861196223500984,0.025009597365940068,0.6666666666666667,0.0,0.0
1966,kirimin,0.0,0.1,1.2455471688712852e-05,0.029611440127112403,0.12121212121212122,0.0022271714922048997,0.0
1967,Yoon-jae,1.0,0.1333333333333333,2.4910943377425704e-05,0.006382415666495429,0.12121212121212122,0.004454342984409799,0.0
1968,dream4j,0.0,0.2583333333333333,0.0003861196223500984,0.053444877679353686,0.4242424242424243,0.0,0.0
1969,samit4me,0.0,0.0,0.0,0.0022786892534790645,0.030303030303030304,0.0,0.20689655172413793
1970,diemer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,satriowisnugroho,0.0,0.0,0.0,0.009359448477377451,0.030303030303030304,0.0022271714922048997,0.0
1972,sanctumware,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,PlatoJobs,0.0,0.0476190476190476,1.2455471688712852e-05,0.05531575195025406,0.18181818181818182,0.0022271714922048997,0.0
1974,iamtheoleo,0.0,1.0,1.2455471688712852e-05,0.15667543791981303,0.030303030303030304,0.0022271714922048997,0.0
1975,davidbanthony,0.0,0.3333333333333333,1.2455471688712852e-05,0.0755291745645019,0.06060606060606061,0.0,0.0
1976,nicknovitski,0.0,0.0476190476190476,1.2455471688712852e-05,0.02028794333589704,0.15151515151515152,0.0,0.0
1977,adrianmcli,0.0,0.125,0.0002117430187081185,0.025711397858981924,0.36363636363636365,0.0,0.0
1978,TomLavenziano,0.0,0.3333333333333333,1.2455471688712852e-05,0.006613196553072786,0.030303030303030304,0.34966592427616927,0.0
1979,leobalter,0.0,0.0547263681592039,0.013838029046159979,0.027646087681965227,0.9696969696969697,0.0,0.0
1980,AaronJackson,1.0,0.0842105263157894,0.00019928754701940563,0.011075830538712157,0.3939393939393939,0.004454342984409799,0.0
1981,hippohan,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
1982,pinqy520,0.0,0.109090909090909,7.473283013227712e-05,0.02145473574044991,0.2424242424242424,0.0022271714922048997,0.0
1983,Tadimsky,0.0,0.0,0.0,0.0764258905532656,0.030303030303030304,0.0,0.0
1984,gebeto,0.0,0.0,0.0,0.0,0.030303030303030304,0.42538975501113585,0.0
1985,lefuturiste,0.0,0.0,0.0,0.0,0.030303030303030304,0.006681514476614699,0.0
1986,deebloo,0.0,0.2087912087912088,0.00023665396208554418,0.03281969628607606,0.2727272727272727,0.0,0.0
1987,cirfi,0.0,0.3508771929824561,0.0007473283013227711,0.08682856407191598,0.48484848484848486,0.0022271714922048997,0.0
1988,sriranganathan,0.0,0.3523809523809524,0.0009217049049647511,0.009416857254516601,0.33333333333333337,0.004454342984409799,0.0
1989,lujian0571,0.0,0.2,2.4910943377425704e-05,0.03544330733270814,0.12121212121212122,0.0022271714922048997,0.0
1990,muzichen,0.0,0.1904761904761904,0.00024910943377425704,0.03566962935856821,0.3939393939393939,0.0022271714922048997,0.0
1991,HeikoMamerow,0.0,0.6,7.473283013227712e-05,0.10987425273139546,0.12121212121212122,0.0,0.0
1992,oubowu,1.0,0.3099415204678362,0.0006601399995017812,0.028338213366638335,0.4242424242424243,0.0022271714922048997,0.0
1993,jonathanwiley,0.0,1.0,1.2455471688712852e-05,0.0,0.030303030303030304,0.006681514476614699,0.0
1994,hikarock,0.0,0.1868131868131868,0.0002117430187081185,0.018471675441804968,0.36363636363636365,0.006681514476614699,0.0
1995,DevNambi,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
1996,argsno,0.0,0.5,6.227735844356426e-05,0.04977702905236921,0.12121212121212122,0.0022271714922048997,0.0
1997,indpurvesh,0.0,0.0083333333333333,1.2455471688712852e-05,0.0010073671995191257,0.15151515151515152,0.028953229398663696,0.0
1998,songlipeng2003,0.0,0.3636363636363636,0.00024910943377425704,0.04589998035617683,0.2727272727272727,0.0022271714922048997,0.0
1999,n3tn0de,0.0,1.0,1.2455471688712852e-05,0.0035327620598587617,0.030303030303030304,0.0022271714922048997,0.0
2000,benstevinson,0.0,0.3333333333333333,1.2455471688712852e-05,0.03294231078258063,0.06060606060606061,0.0,0.0
2001,jancarloviray,0.0,0.1774891774891775,0.000510674339237227,0.05101843698334919,0.5151515151515151,0.0,0.0
2002,goelakash,1.0,0.2,2.4910943377425704e-05,0.036364895522786524,0.09090909090909091,0.011135857461024499,0.0
2003,d12mnit,0.0,0.3333333333333333,2.4910943377425704e-05,0.110693159197958,0.09090909090909091,0.004454342984409799,0.0
2004,Kcrong,1.0,0.2916666666666667,0.00043594150910494984,0.06435262780114283,0.33333333333333337,0.004454342984409799,0.0
2005,tabs,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2006,iboying,0.0,0.4505494505494505,0.000510674339237227,0.08322910339014239,0.3939393939393939,0.0022271714922048997,0.0
2007,Limess,0.0,0.1,1.2455471688712852e-05,0.05108480417503987,0.12121212121212122,0.0,0.0
2008,ZiangYan,1.0,0.2909090909090909,0.00019928754701940563,0.018683145623080148,0.2727272727272727,0.004454342984409799,0.0
2009,ColinFrick,0.0,0.0,0.0,0.014995245409991939,0.030303030303030304,0.5968819599109131,0.21630094043887146
2010,pacuna,0.0,0.2095238095238095,0.00027402037715168275,0.028219889804142584,0.36363636363636365,0.004454342984409799,0.0
2011,shufanwu,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
2012,tianfudhe,1.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.0
2013,cjies,0.0,0.3333333333333333,2.4910943377425704e-05,0.002732417973312221,0.09090909090909091,0.004454342984409799,0.0
2014,oquidave,0.0,0.0,0.0,0.004076953223249677,0.09090909090909091,0.006681514476614699,0.0
2015,XWalways,1.0,0.0666666666666666,1.2455471688712852e-05,0.01959919102776238,0.12121212121212122,0.0022271714922048997,0.0
2016,mantouRobot,1.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.21943573667711597
2017,moleike,0.0,0.0,0.0,0.00721620127816336,0.12121212121212122,0.004454342984409799,0.0
2018,psh117,1.0,0.6666666666666666,2.4910943377425704e-05,0.0006875064977747619,0.030303030303030304,0.0,0.0
2019,philipptri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,JiriChara,0.0,0.1142857142857142,0.00014946566026455423,0.05402082922138471,0.33333333333333337,0.0,0.0
2021,ivanbuncic,0.0,0.2463768115942029,0.000846972074832474,0.05662088965926153,0.6363636363636365,0.0,0.0
2022,aadilhasan,0.0,0.238095238095238,0.0006227735844356426,0.05345124405589799,0.5454545454545455,0.0,0.0
2023,Joechann0831,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
2024,IlyaKisil,1.0,0.1111111111111111,4.982188675485141e-05,0.020431964607404263,0.2424242424242424,0.004454342984409799,0.0
2025,bradley-holt,0.0,0.0779220779220779,0.00022419849039683135,0.023799324638603004,0.33333333333333337,0.044543429844097995,0.0
2026,easezyc,1.0,0.0,0.0,0.0,0.030303030303030304,0.0022271714922048997,0.0
2027,artkirienko,0.0,0.4095238095238095,0.0010711705652293052,0.043381199060771106,0.3939393939393939,0.0022271714922048997,0.0
2028,jsycdut,0.0,0.1272727272727272,8.718830182098996e-05,0.08052005760784606,0.3030303030303031,0.0022271714922048997,0.0
2029,tian-zhou,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0438871473354232
2030,TimelyToga,1.0,0.0,0.0,0.0,0.030303030303030304,0.26948775055679286,0.0
2031,AndrewReitz,0.0,0.25,8.718830182098996e-05,0.001645311649151806,0.15151515151515152,0.006681514476614699,0.0
2032,sarancruzer,0.0,0.0,0.0,0.037023659021130466,0.06060606060606061,0.04008908685968819,0.0
2033,royxss,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
2034,gitsome,0.0,0.0,0.0,0.023323308496639425,0.06060606060606061,0.0,0.0
2035,syrusakbary,0.0,0.0319680319680319,0.0011957252821164339,0.01551538387686682,0.787878787878788,0.0,0.0
2036,kewang,0.0,0.238095238095238,6.227735844356426e-05,0.04331829312252177,0.15151515151515152,0.0022271714922048997,0.0
2037,peshkira,0.0,0.1,1.2455471688712852e-05,0.028756141189567198,0.12121212121212122,0.0,0.0
2038,Grandclosing,0.0,0.2,2.4910943377425704e-05,0.012542061792597096,0.12121212121212122,0.006681514476614699,0.0
2039,dyike,0.0,0.0952380952380952,0.00012455471688712852,0.022170572816813006,0.3030303030303031,0.0022271714922048997,0.0
2040,ChristianKomodo,0.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
2041,aytee17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,mulholio,0.0,0.0,0.0,0.1044584044662151,0.06060606060606061,0.0,0.0
2043,infoslack,1.0,0.0871080139372822,0.0009341603766534639,0.01807858732176894,0.696969696969697,0.0,0.0
2044,ahzf,0.0,0.0,0.0,0.01599810048500723,0.06060606060606061,0.006681514476614699,0.0
2045,kevincennis,0.0,0.1333333333333333,0.00017437660364197992,0.022277957237189276,0.2727272727272727,0.0,0.0
2046,christiandrey,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2047,kristjaningi,0.0,0.1666666666666666,7.473283013227712e-05,0.023033844079503724,0.18181818181818182,0.0,0.0
2048,philmein23,0.0,0.0,0.0,0.09037012755808492,0.030303030303030304,0.0,0.0
2049,robertofrontado,0.0,0.2666666666666666,0.00014946566026455423,0.045769899601756724,0.21212121212121213,0.0022271714922048997,0.0
2050,geoff-maddock,0.0,0.0,0.0,0.03868676491282865,0.06060606060606061,0.0,0.0
2051,neggert,1.0,1.0,1.2455471688712852e-05,0.020103492761695194,0.030303030303030304,0.0,0.0
2052,eracs,0.0,0.6666666666666666,2.4910943377425704e-05,0.016826368575306092,0.06060606060606061,0.0022271714922048997,0.0
2053,emasys,0.0,0.3333333333333333,1.2455471688712852e-05,0.03349759625721328,0.06060606060606061,0.0,0.0
2054,engelgabriel,0.0,0.0428432327166504,0.0016441222629100965,0.016318154189233276,0.787878787878788,0.0,0.0
2055,csbun,0.0,0.2210526315789473,0.0005231298109259398,0.06475672112756238,0.48484848484848486,0.006681514476614699,0.0
2056,jerrwy,0.0,0.1622340425531915,0.002279351319034452,0.05541600328818258,0.8787878787878789,0.0022271714922048997,0.0
2057,jairodasilva,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0
2058,kumarneeraj2005,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2059,mritd,0.0,0.0089126559714795,6.227735844356426e-05,0.025453898811890138,0.48484848484848486,0.0022271714922048997,0.0
2060,Avantgarde95,0.0,0.0666666666666666,1.2455471688712852e-05,0.014915056931863653,0.12121212121212122,0.004454342984409799,0.0
2061,SandSux,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2062,climaa,0.0,1.0,1.2455471688712852e-05,0.18857228425961575,0.030303030303030304,0.0,0.0
2063,ligson,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2064,manishbasnet,0.0,0.0277777777777777,1.2455471688712852e-05,0.008535249305714778,0.18181818181818182,0.004454342984409799,0.0
2065,Flavour86,0.0,0.1428571428571428,3.736641506613856e-05,0.036162900331518526,0.18181818181818182,0.0022271714922048997,0.0
2066,sarthfrey,1.0,0.1,1.2455471688712852e-05,0.09401513414354498,0.09090909090909091,0.004454342984409799,0.0
2067,pashka4281,0.0,0.2857142857142857,7.473283013227712e-05,0.04152494040631181,0.18181818181818182,0.0,0.0
2068,swhsiang,0.0,0.4727272727272727,0.0003238422639065342,0.047383705048518264,0.2727272727272727,0.004454342984409799,0.0
2069,lilydedbb,1.0,0.4,4.982188675485141e-05,0.013977139514066081,0.12121212121212122,0.004454342984409799,0.0
2070,aswzen,0.0,0.0,0.0,0.022492868114987907,0.030303030303030304,0.004454342984409799,0.0
2071,etenesaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,mrchristian,0.0,0.0,0.0,0.0,0.0,0.006681514476614699,0.0
2073,jailsonpj,1.0,0.1818181818181818,0.00014946566026455423,0.009784475084799684,0.18181818181818182,0.004454342984409799,0.0
2074,delirius325,0.0,0.0,0.0,0.027650956236690453,0.12121212121212122,0.0,0.0
2075,kscottz,1.0,0.0782361308677098,0.0006850509428792069,0.016123077506049664,0.5454545454545455,0.004454342984409799,0.0
2076,silvacharles,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2077,obouchari,0.0,0.6666666666666666,4.982188675485141e-05,0.17031998571284368,0.09090909090909091,0.0,0.0
2078,mbostock,0.0,0.0054415482744901,0.063373439952171,0.019156958910824418,1.0,0.004454342984409799,0.0
2079,jameswenzel,0.0,0.5,3.736641506613856e-05,0.00550261883604053,0.09090909090909091,0.004454342984409799,0.0
2080,rgomezcasas,0.0,0.1005291005291005,0.00047330792417108836,0.0039990537396695,0.33333333333333337,0.0022271714922048997,0.0
2081,Breezen,1.0,0.4444444444444444,0.00019928754701940563,0.008884090313680884,0.2424242424242424,0.0022271714922048997,0.0
2082,terodea,1.0,0.1111111111111111,6.227735844356426e-05,0.06249857802652822,0.2424242424242424,0.004454342984409799,0.0
2083,nishathussain,1.0,0.0,0.0,0.023705058612202762,0.21212121212121213,0.004454342984409799,0.0
2084,jchassoul,0.0,0.0581395348837209,0.0006850509428792069,0.014456942245714827,0.6060606060606061,0.004454342984409799,0.0
2085,koki0702,1.0,0.0,0.0,0.004520765318107388,0.030303030303030304,0.006681514476614699,0.0
2086,NaveenDA,0.0,0.0,0.0,0.01031606641406296,0.09090909090909091,0.004454342984409799,0.0
2087,ashiina,0.0,0.0,0.0,0.0065781029392888235,0.09090909090909091,0.006681514476614699,0.0
2088,SaiNageswarS,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
2089,MandyxGill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,alukach,0.0,0.3777777777777777,0.0002117430187081185,0.02560032630421168,0.2424242424242424,0.004454342984409799,0.0
2091,lohasle,0.0,0.3333333333333333,8.718830182098996e-05,0.038243761754221346,0.15151515151515152,0.0022271714922048997,0.0
2092,iJoeychang,0.0,0.2101449275362318,0.0007224173579453454,0.03568149570540547,0.6060606060606061,0.0022271714922048997,0.0
2093,fionera,0.0,0.1333333333333333,2.4910943377425704e-05,0.000625712988504313,0.12121212121212122,0.0378619153674833,0.0
2094,pongpolb,0.0,0.6666666666666666,2.4910943377425704e-05,0.06703474103421089,0.06060606060606061,0.011135857461024499,0.0
2095,m98,0.0,0.175,0.0002615649054629699,0.024431137873069157,0.4242424242424243,0.0,0.0
2096,absognety,0.0,0.0628019323671497,0.0008096056597663353,0.016872989423203505,0.696969696969697,0.004454342984409799,0.0
2097,azerafati,0.0,0.0,0.0,0.009102099387178755,0.06060606060606061,0.0,0.0
2098,mattcreager,0.0,0.1473684210526315,0.00034875320728395984,0.024598840206773387,0.36363636363636365,0.0,0.0
2099,itafroma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,lizekang,1.0,0.1515151515151515,0.00043594150910494984,0.03162962369214982,0.33333333333333337,0.0022271714922048997,0.0
2101,lopinsjk,1.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0
2102,devinroche,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0
2103,SaiBiswas,1.0,0.0,0.0,0.027848312904270683,0.12121212121212122,0.004454342984409799,0.0
2104,bixuehujin,0.0,0.0578947368421052,0.00013701018857584138,0.013571879698014577,0.3939393939393939,0.0022271714922048997,0.0
2105,luopeixiang,1.0,0.0619047619047619,0.0001619211319532671,0.02796326804206309,0.36363636363636365,0.004454342984409799,0.0
2106,kalyanghosh,1.0,0.0,0.0,0.08007882012864691,0.06060606060606061,0.004454342984409799,0.0
2107,antonfefilov,0.0,0.0,0.0,0.02709263664566019,0.09090909090909091,0.006681514476614699,0.0
2108,divayjindal95,1.0,0.0,0.0,0.020017576408553808,0.12121212121212122,0.004454342984409799,0.0
2109,ihamidraza,0.0,1.0,1.2455471688712852e-05,0.23787135350990846,0.030303030303030304,0.0022271714922048997,0.0
2110,asntech,0.0,0.4,4.982188675485141e-05,0.07112891524461395,0.12121212121212122,0.004454342984409799,0.0
2111,jobizzness,0.0,0.2,3.736641506613856e-05,0.022666126119485448,0.15151515151515152,0.0,0.0
2112,adbibo,1.0,0.3333333333333333,1.2455471688712852e-05,0.045624675573040466,0.06060606060606061,0.0022271714922048997,0.0
2113,9527tech,0.0,0.1785714285714285,6.227735844356426e-05,0.01840555368581315,0.21212121212121213,0.0022271714922048997,0.0
2114,bl0,1.0,0.2424242424242424,0.00019928754701940563,0.061670245890480084,0.18181818181818182,0.004454342984409799,0.0
2115,TheWebDevel,0.0,0.1666666666666666,1.2455471688712852e-05,0.009422687994116486,0.09090909090909091,0.0,0.0
2116,EntropyAu,0.0,0.0,0.0,0.005875533276297633,0.030303030303030304,0.0022271714922048997,0.0
